"doc_id","item_text","scale_id","scale_name","construct_definition","construct_type","doi","citation_key","source_table"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué objeto se utiliza para separar la luz solar en sus componentes?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué civilización fue la primera en dividir el día en 24 horas?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué herramienta de laboratorio se utiliza para transportar pequeños volúmenes medidos de líquido?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué instrumento detecta los terremotos?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué instrumento indica dónde están los puntos cardinales?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué instrumento médico se utiliza para examinar los oídos?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué instrumento produce rayos que aumentan el riesgo de problemas en el desarrollo y cáncer?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué instrumento se utiliza para medir la densidad relativa de los líquidos?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué mide el \bar\?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué mide el tubo de Venturi?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué mide la escala Beaufort?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué mide un brazómetro?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué mide un manómetro?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué mide un pluviómetro?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué mide un podómetro?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué miden los años luz?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué miden los hertz?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué miden los kilovatios?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué miden los nilómetros?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué se mide con la escala Gay-Lussac?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué se mide con un contador Geiger?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué sistema decimal de medida se usa en prácticamente todo el mundo?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué unidad de longitud es igual a aproximadamente la distancia desde la Tierra al Sol?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué unidad de medida romana originalmente medía la distancia que podía caminar una persona en un día?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿A qué dos \más allá\ iban los guerreros que morían en combate en la mitología nórdica?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿A qué grupo pertenecía Atlas en la mitología griega?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿A quién castigó la diosa Atenea convirtiéndola en una araña?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿A quién quería rescatar del inframundo Orfeo?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Asclepius era el héroe y dios griego de qué?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cómo se llama la batalla final, la muerte de los dioses y el fin del mundo en la mitología nórdica?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cómo se llama la isla que desde la antigüedad se cree que se hundió en el océano?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cómo se llamaba el martillo del dios nórdico Thor?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cómo se llaman las figuras que deciden qué guerreros viven o mueren en la mitología nórdica?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál de estos es un reino nórdico, gobernado por Odín?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál era el hogar de los dioses griegos?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál era el término para la arrogancia de alguien ante los dioses en la mitología griega?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál era la diosa griega del amor?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál era la diosa nórdica del amor, sexo, belleza, fertilidad, oro, brujería y guerra?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál fue la primera mujer creada por los dioses según la mitología griega?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuántos reinos une el árbol Yggdrasil en la mitología nórdica?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿De qué animal tenía forma el dios egipcio Sobek?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿De qué era Démeter diosa según la mitología griega?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿De qué era dios Freyr según la mitología nórdica?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿De qué era diosa Hathor según la mitología egipcia?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿De qué era diosa Minerva según la mitología romana?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿De qué es dios Agni en la mitología hindú?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Dónde residían las hamadríades según la mitología griega?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿En qué isla se forjó Excalibur, la espada del rey Arturo, según la leyenda?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Para qué pueblo antiguo era Marduk el dios del agua, la vegetación, el juicio y la magia?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué animal amamantó a Rómulo y Remo según la mitología romana?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué criatura mitológica era mitad hombre mitad caballo?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué dios griego era el dios del cielo, el gobernante de todos los demás dioses e infame por su flirteo?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué dios nórdico murió al ser envenenado por una serpiente monstruosa, según la leyenda nórdica del fin del mundo?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué dios, conocido como el mensajero de los dioses, era el hijo de Zeus y Maia?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué dos dioses son los gobernantes de los dos \más allá\ en la mitología nórdica?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué era Nessus, el asesino de Hércules?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué es una rusalka?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué figura de la mitología romana es la personificación del sueño?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué fue lo único que quedó en la caja de Pandora después de que dejase salir todos los males del mundo?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué grupo de gigantes míticos lideraba Polifemo?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué hizo Pigmalión según la mitología griega?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué le robó Prometeo a los dioses para dárselo a la humanidad?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué mitología tiene dioses como Odin, Thor, Freyja y Njörðr?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué mitología tiene dioses como Rod, Perun, Vesna y Svarog?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué monstruo tiene cuerpo de león, una cabeza de cabra sobre su espalda y una serpiente como cola?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Qué significa el nombre de la diosa egipcia Isis?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién era el dios romano de la riqueza y la agricultura?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién era el padre del dios nórdico Thor?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién era la antigua diosa griega del arco iris?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién era la diosa griega que castigaba a aquellos que eran arrogantes ante los dioses?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién es el dios del trueno en la mitología nórdica?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién es la narradora de \Las noches árabes\ (\Las 1.001 noches\)?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién fabricó el martillo del dios nórdico Thor?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién fue el mensajero del mar y el hijo de Poseidón y Anfitrite?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién mató a la gorgona Medusa en la mitología griega?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién salvó a Andrómeda del monstruo marino Ceto?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Quién se enamoró de su propio reflejo?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cómo se llama el río situado a lo largo de la frontera entre Estados Unidos y México?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál de los ríos más largos del mundo pasa a través de Kenia?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál era el antiguo nombre de la isla de Sri Lanka?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es el estado más grande en área en los Estados Unidos de América?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es el lago de agua dulce más grande de África?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es el río más largo de América del Sur?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es el río más largo de Asia?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es el único país centroamericano sin costa en el Caribe?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es la capital de Canadá?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es la capital de Chile?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es la capital de Etiopía?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es la capital de Ghana?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es la capital de Indonesia?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es la capital de Jamaica?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es la capital de Marruecos?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es la capital de Nueva Zelanda?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es la ciudad más poblada del hemisferio sur?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
"spanishmegastudy::9f883cc98fa864fe1faf5a2d73ac4c9e","¿Cuál es la montaña más alta de África?","spanishmegastudy","","The predictors of general knowledge: Data from a Spanish megastudy.","Cognitive/educational","10.6084/M9.FIGSHARE.14073899","spanishmegastudy","spanishmegastudy"
